KEGG_ID,Name,Path
K08269,serine/threonine-protein kinase ULK2 [EC:2.7.11.1],Environmental Information Processing; Signal transduction; mTOR signaling pathway | Cellular Processes; Transport and catabolism; Autophagy - animal | Cellular Processes; Transport and catabolism; Autophagy - yeast | Cellular Processes; Transport and catabolism; Autophagy - other | Cellular Processes; Transport and catabolism; Mitophagy - yeast | Organismal Systems; Aging; Longevity regulating pathway - worm | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis
K08276,ecotin,Not Included in Pathway or Brite; Poorly characterized; General function prediction only
K08279,carnitine operon protein CaiE,Not Included in Pathway or Brite; Poorly characterized; General function prediction only
K08281,nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-],Metabolism; Metabolism of cofactors and vitamins; Nicotinate and nicotinamide metabolism
K08282,non-specific serine/threonine protein kinase [EC:2.7.11.1],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K08286,protein-serine/threonine kinase [EC:2.7.11.-],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K08289,phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2],Metabolism; Nucleotide metabolism; Purine metabolism | Metabolism; Metabolism of cofactors and vitamins; One carbon pool by folate
K08292,elongation factor 2 kinase [EC:2.7.11.20],Environmental Information Processing; Signal transduction; AMPK signaling pathway | Organismal Systems; Endocrine system; Oxytocin signaling pathway | Brite Hierarchies; Protein families: metabolism; Protein kinases
K08296,phosphohistidine phosphatase [EC:3.1.3.-],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K08297,crotonobetainyl-CoA dehydrogenase [EC:1.3.8.13],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K08298,L-carnitine CoA-transferase [EC:2.8.3.21],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K08299,crotonobetainyl-CoA hydratase [EC:4.2.1.149],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K08300,ribonuclease E [EC:3.1.26.12],"Genetic Information Processing; Folding, sorting and degradation; RNA degradation | Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis"
K08301,ribonuclease G [EC:3.1.26.-],Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K08303,putative protease [EC:3.4.-.-],Human Diseases; Infectious diseases: Bacterial; Epithelial cell signaling in Helicobacter pylori infection | Brite Hierarchies; Protein families: metabolism; Peptidases
K08305,membrane-bound lytic murein transglycosylase B [EC:4.2.2.-],Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins
K08306,membrane-bound lytic murein transglycosylase C [EC:4.2.2.-],Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins
K08307,membrane-bound lytic murein transglycosylase D [EC:4.2.2.-],Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins
K08309,soluble lytic murein transglycosylase [EC:4.2.2.-],Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins
K08311,putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-],"Genetic Information Processing; Folding, sorting and degradation; RNA degradation | Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis"
K08312,ADP-ribose diphosphatase [EC:3.6.1.-],Metabolism; Nucleotide metabolism; Purine metabolism
K08316,16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K08325,NADP-dependent alcohol dehydrogenase [EC:1.1.-.-],Metabolism; Carbohydrate metabolism; Propanoate metabolism
K08332,vacuolar protein 8,Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis
K08339,autophagy-related protein 5,Cellular Processes; Transport and catabolism; Autophagy - animal | Cellular Processes; Transport and catabolism; Autophagy - yeast | Cellular Processes; Transport and catabolism; Autophagy - other | Cellular Processes; Transport and catabolism; Mitophagy - animal | Cellular Processes; Cell growth and death; Ferroptosis | Organismal Systems; Immune system; NOD-like receptor signaling pathway | Organismal Systems; Immune system; RIG-I-like receptor signaling pathway | Organismal Systems; Aging; Longevity regulating pathway | Organismal Systems; Aging; Longevity regulating pathway - multiple species | Human Diseases; Infectious diseases: Bacterial; Shigellosis | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis
K08344,suppressor for copper-sensitivity B,Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08352,thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5],Metabolism; Energy metabolism; Sulfur metabolism | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08357,tetrathionate reductase subunit A,Metabolism; Energy metabolism; Sulfur metabolism | Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08359,tetrathionate reductase subunit C,Metabolism; Energy metabolism; Sulfur metabolism | Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08363,mercuric ion transport protein,Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08364,periplasmic mercuric ion binding protein,Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08365,"MerR family transcriptional regulator, mercuric resistance operon regulatory protein",Brite Hierarchies; Protein families: genetic information processing; Transcription factors
K08368,"MFS transporter, putative metabolite transport protein",Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08369,"MFS transporter, putative metabolite:H+ symporter",Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08372,putative serine protease PepD [EC:3.4.21.-],Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Peptidases
K08483,"phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]",Environmental Information Processing; Membrane transport; Phosphotransferase system (PTS) | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08484,"phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]",Environmental Information Processing; Membrane transport; Phosphotransferase system (PTS) | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08485,phosphocarrier protein NPr,Environmental Information Processing; Membrane transport; Phosphotransferase system (PTS) | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K08490,syntaxin 5,"Genetic Information Processing; Folding, sorting and degradation; SNARE interactions in vesicular transport | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking"
